Property_ID,Market,State,City,Finished_SqFt,Acquisition_Price,Pending_Date,Resale_Price_Estimate,Pending_Price,Sale_Price,Closing_Date,Profit_Loss,Sale_vs_Resale_Ratio,Volume,Listing_Date,DOM,Sold?
X1-ORz0hiqfsqfure_bl6st,Houston,Texas,Missouri City,3345,281900,9/10/2021,265500,279900,265500,12/10/2021,-16400,1.758579535,1,9/8/2021,2,1
X1-ORz0ga6rgeqd8a_ejy0p,Atlanta,Georgia,Lawrenceville,1748,236400,9/11/2021,256000,255100,256000,9/30/2021,19600,1.342484316,1,9/8/2021,3,1
X1-ORz0j2joxrndkq_jjqt5,Tucson,Arizona,Marana,1631,268800,9/11/2021,296800,268900,296800,10/1/2021,28000,1.751843502,1,9/8/2021,3,1
X1-ORz0fejmy1pyey_gfdbd,Phoenix,Arizona,Waddell,1769,353600,9/11/2021,370000,369900,370000,10/4/2021,16400,0.583185444,1,9/8/2021,3,1
X1-ORz288db192hru_dt97q,Atlanta,Georgia,Lawrenceville,2058,330982,9/11/2021,310000,342900,310000,10/4/2021,-20982,1.273880413,1,9/8/2021,3,1
X1-ORz27nqnsgv0ca_eijg8,Atlanta,Georgia,Woodstock,3036,459700,9/11/2021,472951,471900,472951,10/5/2021,13251,0.902109615,1,9/8/2021,3,1
X1-ORz279ijboeb22_jic8o,Atlanta,Georgia,Powder Springs,1989,324000,9/11/2021,365000,356000,365000,10/5/2021,41000,0.672617827,1,9/8/2021,3,1
X1-ORz2ao0x4q5o56_cvjke,Charlotte,North Carolina,Midland,3175,417100,9/11/2021,434500,430300,434500,10/6/2021,17400,0.626131492,1,9/8/2021,3,1
X1-ORz0erhartaohm_i7zh3,Charlotte,North Carolina,Charlotte,3128,406700,9/11/2021,435000,426900,435000,10/6/2021,28300,0.912044857,1,9/8/2021,3,1
X1-ORz280wb5k96yi_c3g6y,Raleigh,North Carolina,Raleigh,1436,182000,9/11/2021,215000,232900,215000,10/8/2021,33000,1.828362919,1,9/8/2021,3,1
X1-ORz27a0ya28qre_cn45k,Minneapolis,Minnesota,Coon Rapids,1198,247700,9/11/2021,239900,239900,239900,10/8/2021,-7800,0.730012322,1,9/8/2021,3,1
X1-ORz0frjp1zmjju_cu4zx,Houston,Texas,Conroe,1653,245800,9/11/2021,248600,249900,248600,10/8/2021,2800,1.967297106,1,9/8/2021,3,1
X1-ORz28c9xyk3aey_e1omk,Miami,Florida,Port Saint Lucie,1536,209900,9/11/2021,217000,211900,217000,10/12/2021,7100,1.458221433,1,9/8/2021,3,1
X1-ORz0fo70bxlpx6_iugkn,Miami,Florida,Sunrise,1254,309000,9/11/2021,315000,309000,315000,10/12/2021,6000,1.838023656,1,9/8/2021,3,1
X1-ORz0dli8xpxx8a_f6f49,Charlotte,North Carolina,Charlotte,1378,225882,9/11/2021,233500,240900,233500,10/12/2021,7618,2.313100256,1,9/8/2021,3,1
X1-ORz0h65ad766wq_ejy0p,Atlanta,Georgia,Suwanee,3282,425400,9/11/2021,458500,458300,458500,10/13/2021,33100,0.836085357,1,9/8/2021,3,1
X1-ORz0ivhpojp3zu_ako0j,Houston,Texas,Deer Park,2172,288800,9/11/2021,306400,307900,306400,10/13/2021,17600,1.444407191,1,9/8/2021,3,1
X1-ORz296tdyjjz3u_hmwy0,Houston,Texas,Houston,2311,435600,9/11/2021,404900,429900,404900,10/14/2021,-30700,0.625537393,1,9/8/2021,3,1
X1-ORz0gsla209mre_cda69,Phoenix,Arizona,Sun Lakes,1566,457700,9/11/2021,429900,439900,429900,10/15/2021,-27800,0.798847846,1,9/8/2021,3,1
X1-ORz0gqhj9alsvu_gck6f,Houston,Texas,Conroe,3008,406500,9/11/2021,371000,379900,371000,10/15/2021,-35500,0.674495789,1,9/8/2021,3,1
X1-ORz27uxsileflm_j73ow,Charlotte,North Carolina,Cornelius,1864,291400,9/11/2021,298000,312100,298000,10/18/2021,6600,1.039815125,1,9/8/2021,3,1
X1-ORz0g46pkkq2ka_ij80v,Denver,Colorado,Arvada,1859,658100,9/11/2021,629900,629900,629900,10/18/2021,-28200,0.551989034,1,9/8/2021,3,1
X1-ORz0fx4if8bl2y_9pri5,Phoenix,Arizona,Chandler,1087,317400,9/11/2021,308000,324900,308000,10/19/2021,-9400,1.912353269,1,9/8/2021,3,1
X1-ORz2azcssqe0e2_dktsw,Denver,Colorado,Peyton,2314,518833,9/11/2021,500000,519900,500000,10/21/2021,-18833,0.871673495,1,9/8/2021,3,1
X1-ORz0gp2w4qj3p6_cg3b7,Riverside,California,Hemet,2031,432200,9/11/2021,473900,469000,473900,10/21/2021,41700,0.991514441,1,9/8/2021,3,1
X1-ORz0j9j1hi70ca_af1qn,Miami,Florida,Margate,914,275500,9/11/2021,298000,297700,298000,10/22/2021,22500,1.52312037,1,9/8/2021,3,1
X1-ORz2a3mhukuf0a_jfj3q,Denver,Colorado,Wellington,1434,431000,9/11/2021,395000,399900,395000,10/22/2021,-36000,0.704006849,1,9/8/2021,3,1
X1-ORz2aistinlcvu_it206,Miami,Florida,Port Saint Lucie,1492,293000,9/11/2021,305000,293000,305000,10/27/2021,12000,0.887740175,1,9/8/2021,3,1
X1-ORz2bkns38luuy_a80wa,Miami,Florida,Pembroke Pines,787,197174,9/11/2021,215000,207900,215000,10/28/2021,17826,2.13433075,1,9/8/2021,3,1
X1-ORz0ejogpg5j0a_idlqz,Miami,Florida,Coral Springs,2393,543800,9/11/2021,543900,547900,543900,10/28/2021,100,0.751995484,1,9/8/2021,3,1
X1-ORz0inxjd2cmm2_ejy0p,Minneapolis,Minnesota,Shakopee,1732,329000,9/11/2021,350100,335300,350100,10/29/2021,21100,1.064446335,1,9/8/2021,3,1
X1-ORz27t8qi5xb3u_fooie,Minneapolis,Minnesota,Lakeville,2308,368100,9/11/2021,370350,387900,370350,10/29/2021,2250,0.931366164,1,9/8/2021,3,1
X1-ORz0gnx8l8xegq_c4urf,Portland,Oregon,Molalla,1894,450500,9/11/2021,441650,434900,441650,11/4/2021,-8850,0.824948883,1,9/8/2021,3,1
X1-ORz2cdwyt508e2_auhzu,Miami,Florida,Sunrise,1800,473036,9/11/2021,490000,485000,490000,11/8/2021,16964,0.581108336,1,9/8/2021,3,1
X1-ORz280g72h527u_am2l0,Minneapolis,Minnesota,Maple Grove,1050,302900,9/12/2021,281450,289900,281450,10/8/2021,-21450,0.666047535,1,9/8/2021,4,1
X1-ORz28qe4d4g1h6_g8ch0,Atlanta,Georgia,Roswell,1740,335500,9/12/2021,344900,344900,344900,10/8/2021,9400,1.167713769,1,9/8/2021,4,1
X1-ORz0f08c1gq2ka_dp1ib,Dallas,Texas,Godley,2144,346400,9/12/2021,352900,361900,352900,10/8/2021,6500,1.172086102,1,9/8/2021,4,1
X1-ORz0gebqaevi4a_idlqz,Phoenix,Arizona,Chandler,1722,469400,9/12/2021,475000,469900,475000,10/14/2021,5600,0.458989047,1,9/8/2021,4,1
X1-ORz0hbl65nqanu_exzpf,Phoenix,Arizona,Phoenix,2310,511100,9/12/2021,525000,511100,525000,10/14/2021,13900,0.964764939,1,9/8/2021,4,1
X1-ORz2bn4ofdaut6_dktsw,Phoenix,Arizona,Phoenix,2470,618415,9/12/2021,589900,599900,589900,10/14/2021,-28515,0.253614584,1,9/8/2021,4,1
X1-ORz28b84j8dfga_h38ze,Denver,Colorado,Littleton,1940,606700,9/12/2021,584900,594900,584900,10/14/2021,-21800,0.69043717,1,9/8/2021,4,1
X1-ORz2cdcsprk1h6_ggrvu,Raleigh,North Carolina,Raleigh,2441,594999,9/12/2021,580000,594900,580000,10/15/2021,-14999,0.474543415,1,9/8/2021,4,1
X1-ORz0gq1n2bxw1m_hobih,Minneapolis,Minnesota,Saint Paul,2162,446700,9/12/2021,442500,453900,442500,10/15/2021,-4200,1.486857726,1,9/8/2021,4,1
X1-ORz24pm4a1a5iy_bjs8c,Tucson,Arizona,Oro valley,2220,387900,9/12/2021,399900,379900,399900,10/19/2021,12000,0.976637101,1,9/8/2021,4,1
X1-ORz2aldrv2mf0a_f27eu,Houston,Texas,Cypress,2201,311200,9/13/2021,325000,323200,325000,9/23/2021,13800,0.680092523,1,9/8/2021,5,1
X1-ORz2a9l0hjp6d6_cbvls,Sacramento,California,Roseville,1265,564729,9/13/2021,550000,549900,550000,9/27/2021,-14729,0.32590215,1,9/8/2021,5,1
X1-ORz0e8rtk18fwa_i7zh3,Dallas,Texas,Burleson,2040,327256,9/13/2021,339200,324900,339200,9/28/2021,11944,1.012848013,1,9/8/2021,5,1
X1-ORz0fq13v7fw56_bqt2p,Dallas,Texas,Anna,1998,358200,9/13/2021,378200,349900,378200,9/28/2021,20000,1.127920713,1,9/8/2021,5,1
X1-ORz2b6nfsu4y2i_arouw,Atlanta,Georgia,Covington,1244,228640,9/13/2021,248900,259900,248900,9/30/2021,20260,1.310699147,1,9/8/2021,5,1
X1-ORz2acht0n235m_h0fug,Denver,Colorado,Fort Collins,2048,497365,9/13/2021,464000,469900,464000,9/30/2021,-33365,0.803826709,1,9/8/2021,5,1
X1-ORz0jfkyge1662_f3lzb,Atlanta,Georgia,Cumming,2553,364300,9/13/2021,385000,376200,385000,10/1/2021,20700,1.712610527,1,9/8/2021,5,1
X1-ORz0i6ruqqy8vu_esdfj,LA - Orange County,California,Santa Ana,1258,761100,9/13/2021,784900,809900,784900,10/4/2021,23800,0.349337887,1,9/8/2021,5,1
X1-ORz0evsijca2ka_hlidj,Raleigh,North Carolina,Apex,2500,453000,9/13/2021,480000,489900,480000,10/4/2021,27000,0.708863229,1,9/8/2021,5,1
X1-ORz0f29g4oz9mi_bl6st,Cincinnati,Ohio,West Chester,2616,288229,9/13/2021,289000,294900,289000,10/4/2021,771,0.878953834,1,9/8/2021,5,1
X1-ORz287y6gpzcl6_d15ua,Orlando,Florida,Orlando,1377,314800,9/13/2021,335000,339900,335000,10/4/2021,20200,1.278205187,1,9/8/2021,5,1
X1-ORz0e86ny3r9fe_daztl,Orlando,Florida,Orlando,1150,156400,9/13/2021,175000,171900,175000,10/4/2021,18600,2.599851686,1,9/8/2021,5,1
X1-ORz28tv6xnh94q_fdfym,Phoenix,Arizona,Mesa,1281,406600,9/13/2021,385000,394900,385000,10/5/2021,-21600,0.806306475,1,9/8/2021,5,1
X1-ORz0gnj3j9v8u2_c7nwd,Atlanta,Georgia,Buford,2603,377800,9/13/2021,380000,397900,380000,10/6/2021,2200,0.789953039,1,9/8/2021,5,1
X1-ORz2b7hkzu34hm_c92gu,Phoenix,Arizona,Mesa,1100,265023,9/13/2021,245000,249900,245000,10/6/2021,-20023,1.010817298,1,9/8/2021,5,1
X1-ORz0g85rb8pa4a_gkzl9,Sacramento,California,Elk Grove,1360,515000,9/13/2021,495000,499900,495000,10/6/2021,-20000,0.817032864,1,9/8/2021,5,1
X1-ORz2b1pf8gaq9m_dw2co,Nashville,Tennessee,Nashville,1200,218752,9/13/2021,220500,229900,220500,10/7/2021,1748,1.5272839,1,9/8/2021,5,1
X1-ORz0i1di75jofu_daztl,Phoenix,Arizona,Fountain Hills,2430,531700,9/13/2021,500000,519900,500000,10/7/2021,-31700,0.509482894,1,9/8/2021,5,1
X1-ORz29eefuipc3e_c92gu,Sacramento,California,Sacramento,897,281300,9/13/2021,275000,279900,275000,10/7/2021,-6300,0.784283303,1,9/8/2021,5,1
X1-ORz24jig65u8hm_eze9w,San Diego,California,Oceanside,1913,738100,9/13/2021,850000,745100,850000,10/7/2021,111900,0.449323796,1,9/8/2021,5,1
X1-ORz0h56fhjjam2_je4j9,Denver,Colorado,Peyton,1032,384300,9/13/2021,385000,419900,385000,10/8/2021,700,0.767066038,1,9/8/2021,5,1
X1-ORz0gr7ejvrp8a_hwqxb,Cincinnati,Ohio,Hamilton,1344,200500,9/13/2021,210000,214900,210000,10/8/2021,9500,1.46270623,1,9/8/2021,5,1
X1-ORz2asmnq6rlh6_b049q,Miami,Florida,Homestead,1611,385800,9/13/2021,405000,397900,405000,10/8/2021,19200,1.073615055,1,9/8/2021,5,1
X1-ORz2bsw2kbihdm_be5yg,Orlando,Florida,Winter Garden,2921,564687,9/13/2021,595000,594900,595000,10/8/2021,30313,0.609655425,1,9/8/2021,5,1
X1-ORz0ccn66yt0u2_g9r1h,Denver,Colorado,Fountain,2390,524549,9/13/2021,520000,511900,520000,10/8/2021,-4549,0.804034425,1,9/8/2021,5,1
X1-ORz27set7afcl6_ecx6c,Raleigh,North Carolina,Apex,1764,331100,9/13/2021,352000,362900,352000,10/8/2021,20900,1.708840891,1,9/8/2021,5,1
X1-ORz29g9yolgxoa_adn66,Phoenix,Arizona,Mesa,2441,577500,9/13/2021,561000,559900,561000,10/8/2021,-16500,0.982413572,1,9/8/2021,5,1
X1-ORz0g2cm1avwca_fn9xx,LA - LA County,California,Glendale,880,524100,9/13/2021,525000,524900,525000,10/8/2021,900,0.896200671,1,9/8/2021,5,1
X1-ORz0eyx76vuvsq_ha9tr,Nashville,Tennessee,Nashville,1240,243200,9/13/2021,254900,254900,254900,10/8/2021,11700,1.612637779,1,9/8/2021,5,1
X1-ORz0g1mqqppzzu_e3371,Dallas,Texas,Little Elm,2929,362800,9/13/2021,375000,369900,375000,10/12/2021,12200,0.675950222,1,9/8/2021,5,1
X1-ORz0gatw3g9it6_i2d77,Riverside,California,San Jacinto,1324,376400,9/13/2021,396400,386400,396400,10/12/2021,20000,0.695610182,1,9/8/2021,5,1
X1-ORz286aft17ji2_aggb4,Tampa,Florida,Oldsmar,2360,496100,9/13/2021,484000,489900,484000,10/12/2021,-12100,0.930418301,1,9/8/2021,5,1
X1-ORz0fyzhizymwq_bz8hj,Dallas,Texas,Midlothian,3145,433400,9/13/2021,444900,444900,444900,10/12/2021,11500,0.556073135,1,9/8/2021,5,1
X1-ORz0goek30iqnu_9skn3,Denver,Colorado,Commerce City,1404,412300,9/13/2021,399900,399900,399900,10/12/2021,-12400,0.772400209,1,9/8/2021,5,1
X1-ORz0d9otvto0vu_idlqz,Orlando,Florida,Longwood,2740,508327,9/13/2021,523300,523300,523300,10/12/2021,14973,0.957587345,1,9/8/2021,5,1
X1-ORz0d73rlceut6_epkal,Dallas,Texas,The Colony,2094,453502,9/13/2021,420000,424900,420000,10/13/2021,-33502,0.90391537,1,9/8/2021,5,1
X1-ORz2be8pkxqiyi_fj28i,Raleigh,North Carolina,Durham,2223,457368,9/13/2021,467300,462300,467300,10/13/2021,9932,0.59349885,1,9/8/2021,5,1
X1-ORz29njm656vsq_gutkk,LA - LA County,California,Northridge,1208,793300,9/13/2021,800000,834900,800000,10/14/2021,6700,0.317274146,1,9/8/2021,5,1
X1-ORz295tfm9nzay_c0n20,Denver,Colorado,Colorado Springs,1596,419100,9/13/2021,388000,394900,388000,10/14/2021,-31100,1.03512274,1,9/8/2021,5,1
X1-ORz0gnsuqrx0fu_f9897,LA - Orange County,California,Anaheim,1339,679700,9/13/2021,716000,724900,716000,10/14/2021,36300,0.426217491,1,9/8/2021,5,1
X1-ORz0fdf2v6dcoq_fc1e5,LA - Orange County,California,Trabuco Canyon,1003,540100,9/13/2021,485000,504900,485000,10/15/2021,-55100,0.690137937,1,9/8/2021,5,1
X1-ORz0ganf9sz1q2_coiq1,Atlanta,Georgia,Smyrna,1476,230800,9/13/2021,247000,249100,247000,10/15/2021,16200,1.071143983,1,9/8/2021,5,1
X1-ORz0g50ypmwcxm_gz19z,Sacramento,California,Sacramento,1065,378400,9/13/2021,380000,379900,380000,10/18/2021,1600,0.583804356,1,9/8/2021,5,1
X1-ORz27wfq108fay_hmwy0,Orlando,Florida,Oviedo,2532,393300,9/13/2021,440000,434900,440000,10/18/2021,46700,0.895036129,1,9/8/2021,5,1
X1-ORz0fsc33zyyre_clpl3,Denver,Colorado,Colorado Springs,769,359200,9/13/2021,350000,354900,350000,10/18/2021,-9200,1.135313523,1,9/8/2021,5,1
X1-ORz29wmtgnmge2_a2eme,Atlanta,Georgia,Newnan,2984,345400,9/13/2021,360900,374900,360900,10/18/2021,15500,0.662278733,1,9/8/2021,5,1
X1-ORz272zyjebgqi_cbvls,Minneapolis,Minnesota,Saint Paul,1145,193400,9/13/2021,208000,202000,208000,10/19/2021,14600,1.838381266,1,9/8/2021,5,1
X1-ORz0fjdpg7g7zu_cda69,Jacksonville,Florida,Jacksonville,2381,285500,9/13/2021,292900,309900,292900,10/19/2021,7400,0.903687549,1,9/8/2021,5,1
X1-ORz0fi6inuozga_d5djp,Tampa,Florida,Venice,2099,417300,9/13/2021,465000,434300,465000,10/19/2021,47700,0.381208108,1,9/8/2021,5,1
X1-ORz0gweepc2wze_emr5n,San Diego,California,San Diego,950,645900,9/13/2021,665000,659900,665000,10/19/2021,19100,1.312523527,1,9/8/2021,5,1
X1-ORz0g1rkdfmttm_anh5h,Tucson,Arizona,Tucson,1715,275000,9/13/2021,290000,279900,290000,10/20/2021,15000,1.724844977,1,9/8/2021,5,1
X1-ORz24x4vapp7ju_eijg8,Sacramento,California,Woodland,1505,504100,9/13/2021,515000,514900,515000,10/20/2021,10900,1.119962531,1,9/8/2021,5,1
X1-ORz0g6r08megze_crbuz,Tampa,Florida,Winter Haven,1127,180500,9/13/2021,180235,212900,180235,10/20/2021,-265,0.755653645,1,9/8/2021,5,1
X1-ORz0hn6h6zc2nu_hip8l,Sacramento,California,Rocklin,1847,554600,9/13/2021,575000,574900,575000,10/20/2021,20400,0.364383999,1,9/8/2021,5,1
X1-ORz0iw6lgku0sa_cu4zx,LA - LA County,California,San Pedro,1363,898700,9/13/2021,880000,899900,880000,10/20/2021,-18700,0.450981566,1,9/8/2021,5,1
X1-ORz24jgd6zk5fe_di0ny,Raleigh,North Carolina,Hillsborough,1652,272400,9/13/2021,325000,310900,325000,10/21/2021,52600,3.176999934,1,9/8/2021,5,1
X1-ORz280mnw4fjay_f7toq,Riverside,California,Rialto,1149,473100,9/13/2021,500000,494900,500000,10/21/2021,26900,0.920639398,1,9/8/2021,5,1
X1-ORz2b1136qad8a_gjl0s,Austin,Texas,Austin,1683,443646,9/13/2021,409900,409900,409900,10/21/2021,-33746,0.41531496,1,9/8/2021,5,1
X1-ORz264z44p58je_jcpys,Sacramento,California,Antelope,2216,587819,9/13/2021,585000,599900,585000,10/21/2021,-2819,0.741651202,1,9/8/2021,5,1
X1-ORz0h6bn8s8k1m_a101x,Dallas,Texas,Grand Prairie,2522,351300,9/13/2021,335950,378300,335950,10/22/2021,-15350,1.223733115,1,9/8/2021,5,1
X1-ORz29hpdfl4eii_h0fug,Riverside,California,Quail Valley,1184,476900,9/13/2021,455000,464900,455000,10/22/2021,-21900,0.25378345,1,9/8/2021,5,1
X1-ORz28dtyg57d6i_dyvhm,Riverside,California,Murrieta,3233,581300,9/13/2021,610000,589900,610000,10/22/2021,28700,2.127340987,1,9/8/2021,5,1
X1-ORz2axc4hr194q_bs7n6,Tampa,Florida,Riverview,2913,391400,9/13/2021,405000,404900,405000,10/22/2021,13600,0.990447124,1,9/8/2021,5,1
X1-ORz29m3vkyv33u_9zlhg,Tampa,Florida,Davenport,1492,178300,9/13/2021,200000,188900,200000,10/25/2021,21700,1.956999476,1,9/8/2021,5,1
X1-ORz297ali8x7cq_9wsci,Phoenix,Arizona,Phoenix,1256,337700,9/13/2021,309900,309900,309900,10/25/2021,-27800,1.346333109,1,9/8/2021,5,1
X1-ORz28lrm589chm_hk3t2,Orlando,Florida,Lady Lake,1352,220600,9/13/2021,235000,228100,235000,10/26/2021,14400,0.887296213,1,9/8/2021,5,1
X1-ORz0fguy10xcvu_h1uex,Jacksonville,Florida,Jacksonville,1521,188500,9/13/2021,192000,192000,192000,10/26/2021,3500,1.047416769,1,9/8/2021,5,1
X1-ORz29cer23dke2_b5qjm,Tucson,Arizona,Tucson,1575,327800,9/13/2021,324600,324900,324600,10/27/2021,-3200,0.728876101,1,9/8/2021,5,1
X1-ORz29xomvzcbcq_h0fug,Raleigh,North Carolina,Cary,1276,240500,9/13/2021,245000,249900,245000,10/27/2021,4500,1.411469144,1,9/8/2021,5,1
X1-ORz0ekwf48hj7e_h1uex,Miami,Florida,Jupiter,2193,435500,9/13/2021,436000,435900,436000,10/27/2021,500,0.742534246,1,9/8/2021,5,1
X1-ORz0feh84orji2_i56c5,Tampa,Florida,Port Richey,840,144600,9/13/2021,159900,159900,159900,10/28/2021,15300,2.473701536,1,9/8/2021,5,1
X1-ORz2b6atzq8bqy_bs7n6,Portland,Oregon,Tualatin,1129,317579,9/13/2021,299900,299900,299900,10/29/2021,-17679,0.821228972,1,9/8/2021,5,1
X1-ORz0dasy6g46t6_9skn3,Jacksonville,Florida,Saint Johns,2170,440177,9/13/2021,455100,449900,455100,10/29/2021,14923,1.47999464,1,9/8/2021,5,1
X1-ORz0fdvmqidx8a_djf8f,Miami,Florida,Plantation,1122,237500,9/13/2021,250000,239900,250000,11/2/2021,12500,0.670189354,1,9/8/2021,5,1
X1-ORz0lte18cdqii_dgm3h,Miami,Florida,Tamarac,2322,493900,9/13/2021,521900,521900,521900,11/5/2021,28000,0.558580676,1,9/8/2021,5,1
X1-ORz0fhjxr4admi_j8i9d,Orlando,Florida,Apopka,1778,293400,9/13/2021,315000,314900,315000,11/9/2021,21600,1.485971065,1,9/8/2021,5,1
X1-ORz29cpxkecrcq_j4ajy,Tampa,Florida,Plant City,2419,395100,9/13/2021,399995,409900,399995,11/10/2021,4895,0.678850291,1,9/8/2021,5,1
X1-ORz0djqcboly0q_aqaaf,Las Vegas,Nevada,North Las Vegas,2450,453800,9/13/2021,464000,463900,464000,11/16/2021,10200,0.416234367,1,9/8/2021,5,1
X1-ORz0g857kxkqd6_gz19z,Miami,Florida,Homestead,1736,300500,9/13/2021,340000,336900,340000,11/17/2021,39500,1.739022621,1,9/8/2021,5,1
X1-ORz0enmypt06t6_gtf03,Atlanta,Georgia,Lithonia,1118,201600,9/13/2021,175000,219900,175000,11/23/2021,-26600,1.472439703,1,9/8/2021,5,1
X1-ORz0frwulenpmi_dgm3h,Atlanta,Georgia,Bethlehem,2374,311200,9/13/2021,338500,329900,338500,12/1/2021,27300,1.586144972,1,9/8/2021,5,1
X1-ORz28chi8tmv0a_jfj3q,Tucson,Arizona,Oro valley,1374,358400,9/14/2021,358100,358900,358100,9/28/2021,-300,2.335452252,1,9/8/2021,6,1
X1-ORz0flkqmrvce2_g1bmn,Tucson,Arizona,Tucson,1834,337900,9/14/2021,324900,324900,324900,9/29/2021,-13000,1.149758699,1,9/8/2021,6,1
X1-ORz0h3ub4en4ai_dp1ib,Houston,Texas,Houston,1645,181200,9/14/2021,199000,191200,199000,9/30/2021,17800,1.3210229,1,9/8/2021,6,1
X1-ORz0ffnz4smc8q_hobih,Cincinnati,Ohio,West Chester,2647,364200,9/14/2021,367500,367100,367500,10/1/2021,3300,1.244295179,1,9/8/2021,6,1
X1-ORz2b21hb92su2_chhvo,Denver,Colorado,Aurora,1169,446472,9/14/2021,421150,419900,421150,10/5/2021,-25322,0.831298471,1,9/8/2021,6,1
X1-ORz0ef9mpvqika_bl6st,Nashville,Tennessee,Hermitage,1775,291400,9/14/2021,290000,294900,290000,10/5/2021,-1400,1.16644709,1,9/8/2021,6,1
X1-ORz28b59xmikqi_f27eu,Portland,Oregon,Beaverton,1456,507300,9/14/2021,511300,511300,511300,10/6/2021,4000,0.66700165,1,9/8/2021,6,1
X1-ORz0gqmks4yum2_crbuz,Sacramento,California,Antelope,1385,427200,9/14/2021,435000,447000,435000,10/7/2021,7800,0.440154652,1,9/8/2021,6,1
X1-ORz0elwdgidj0a_bfkix,LA - Orange County,California,Orange,2886,1366400,9/14/2021,1417000,1391900,1417000,10/7/2021,50600,0.293644386,1,9/8/2021,6,1
X1-ORz0g6j4466kje_idlqz,Denver,Colorado,Aurora,2141,530900,9/14/2021,515000,514200,515000,10/8/2021,-15900,1.025735679,1,9/8/2021,6,1
X1-ORz0gyhlrqm73u_b1iu7,Denver,Colorado,Aurora,1598,459200,9/14/2021,459900,459900,459900,10/8/2021,700,1.02999338,1,9/8/2021,6,1
X1-ORz0ep9hytasfu_f3lzb,Denver,Colorado,Broomfield,1165,440708,9/14/2021,414900,414900,414900,10/8/2021,-25808,0.557857283,1,9/8/2021,6,1
X1-ORz285kogi9r3u_c3g6y,Minneapolis,Minnesota,Brooklyn Park,2668,435200,9/14/2021,410000,429900,410000,10/8/2021,-25200,1.649579217,1,9/8/2021,6,1
X1-ORz0ght8n6t5kq_ix9pl,Minneapolis,Minnesota,Watertown,2502,349300,9/14/2021,355000,339900,355000,10/8/2021,5700,1.294584103,1,9/8/2021,6,1
X1-ORz0h4bygcwsca_b4bz5,San Diego,California,San Diego,1695,749300,9/14/2021,750000,731900,750000,10/8/2021,700,0.866207078,1,9/8/2021,6,1
X1-ORz28grydx1hfe_jic8o,Miami,Florida,West Palm Beach,1064,143600,9/14/2021,134000,149900,134000,10/8/2021,-9600,3.278563324,1,9/8/2021,6,1
X1-ORz0guducey9oa_gck6f,Cincinnati,Ohio,Dayton,1983,237800,9/14/2021,261000,261200,261000,10/12/2021,23200,1.055032491,1,9/8/2021,6,1
X1-ORz29ogxsxo8sa_am2l0,Denver,Colorado,Fort Collins,1746,549300,9/14/2021,544300,544300,544300,10/12/2021,-5000,0.799566064,1,9/8/2021,6,1
X1-ORz0gcpexj14e2_9y6wz,Phoenix,Arizona,Mesa,2034,525400,9/14/2021,524910,564900,524910,10/12/2021,-490,0.453524906,1,9/8/2021,6,1
X1-ORz27yf6xb3z3u_ikmlc,Portland,Oregon,Portland,1298,629200,9/14/2021,555000,554900,555000,10/12/2021,-74200,0.489134295,1,9/8/2021,6,1
X1-ORz2c3tt6conzu_c0n20,Phoenix,Arizona,Peoria,1262,406334,9/14/2021,405000,404900,405000,10/12/2021,-1334,0.917066097,1,9/8/2021,6,1
X1-ORz2afbyu90d4q_9tz7k,Phoenix,Arizona,Phoenix,2368,483102,9/14/2021,502000,498100,502000,10/12/2021,18898,0.880092868,1,9/8/2021,6,1
X1-ORz2cmozlcgm0q_g2q74,Denver,Colorado,Parker,1999,596963,9/14/2021,585000,596900,585000,10/12/2021,-11963,1.511993669,1,9/8/2021,6,1
X1-ORz2ceuafxhldm_elcl6,LA - Orange County,California,Irvine,2233,1231652,9/14/2021,1231800,1231900,1231800,10/12/2021,148,0.537057243,1,9/8/2021,6,1
X1-ORz29c0e3zv6uy_axb4s,Houston,Texas,Iowa Colony,3056,405700,9/14/2021,377210,379900,377210,10/12/2021,-28490,0.596612883,1,9/8/2021,6,1
X1-ORz26x42lwvc6y_bbcti,Portland,Oregon,Scappoose,1072,327800,9/14/2021,319900,319900,319900,10/13/2021,-7900,0.826487547,1,9/8/2021,6,1
X1-ORz0ihgtnu3nga_af1qn,Minneapolis,Minnesota,Maple Grove,1107,281400,9/14/2021,290000,306900,290000,10/13/2021,8600,1.562483377,1,9/8/2021,6,1
X1-ORz291xo9gg29m_ceoqq,Dallas,Texas,Melissa,1946,347300,9/14/2021,355000,359900,355000,10/14/2021,7700,1.021890897,1,9/8/2021,6,1
X1-ORz0gw8dnxovp6_ix9pl,Denver,Colorado,Commerce City,2478,559700,9/14/2021,534900,539900,534900,10/14/2021,-24800,0.458355983,1,9/8/2021,6,1
X1-ORz28t4c4iad8a_g8ch0,Atlanta,Georgia,Temple,1652,237500,9/14/2021,259000,264900,259000,10/14/2021,21500,1.309657894,1,9/8/2021,6,1
X1-ORz28nar2bkjne_gutkk,Atlanta,Georgia,Buford,2665,395300,9/14/2021,345000,399900,345000,10/15/2021,-50300,0.937133381,1,9/8/2021,6,1
X1-ORz0ec0s3zlj7e_ev6kh,Houston,Texas,Spring,2592,339300,9/14/2021,335000,339300,335000,10/15/2021,-4300,0.461879091,1,9/8/2021,6,1
